,Unnamed: 0,ResponseId,ConvertedCompYearly,C++,HTML/CSS,JavaScript,Objective-C,PHP,Swift,Python,Assembly,C,R,Rust,TypeScript,Bash/Shell,SQL,C#,Java,Node.js,PowerShell,Ruby,Perl,Matlab,Kotlin,Julia,Haskell,Delphi,Go,Scala,Dart,VBA,Groovy,Clojure,APL,LISP,F#,Elixir,Erlang,Crystal,COBOL,PostgreSQL,SQLite,Elasticsearch,Redis,MySQL,Microsoft SQL Server,Oracle,MongoDB,MariaDB,DynamoDB,Couchbase,Firebase,Cassandra,IBM DB2,Laravel,Symfony,Angular,Flask,Vue.js,jQuery,Express,React.js,Angular.js,Ruby on Rails,Django,FastAPI,ASP.NET Core ,Spring,Svelte,ASP.NET,Gatsby,Drupal,Heroku,Microsoft Azure,AWS,Google Cloud Platform,DigitalOcean,Oracle Cloud Infrastructure,IBM Cloud or Watson
Assembly,-0.0172098539540093,-0.0172098539540093,0.02159212430834546,0.2700743501892648,-0.0009579656323851284,-0.021631869923277935,0.05319775687673076,0.010501542809653711,0.01679804578047903,0.09739855152306497,1.0,0.37690312355146877,0.033570910183138146,0.14760321795440662,-0.03559018661868245,0.11173902968661209,-0.02381085872431419,0.021193640741652704,0.05300514938837667,-7.814657990072316e-06,0.03249866173579758,-0.004521335618286701,0.10429173777906647,0.09767220418663979,0.01826157886208525,0.04469320563973861,0.10094325948721419,0.05195680568383891,0.05337413563978664,0.02210242474001157,0.016508551597552473,0.04057832571673403,0.017296233364875964,-0.009241297819200443,0.021058585095387283,0.08365423872510593,0.032911015971363956,0.03226101585284622,0.06584818197092791,0.019184017221096222,0.10462835635294594,-0.009316192135918028,0.08127570185906649,-0.0138112062309672,-0.018330148329472485,0.028787204287071717,-0.03461412490674964,0.023607139353471043,0.02923718220340116,0.05189462031374145,-0.01117913429817563,0.019757598296679665,0.00859884413794069,0.013728345963675942,0.015874183744882715,0.01630849885271975,0.02417364346015733,-0.020083566143917497,0.04826819883271946,0.009513035615552633,0.005211867469661882,0.011169999148069133,-0.03234695847982672,0.006772912977555572,-0.011818736878472031,0.0178124917629577,0.02099395005310016,-0.024077316098137673,0.011712653777904317,0.01574456567109095,-0.011863645453115926,-0.01074872173916922,0.03663053760152082,0.002513743307297759,-0.00565776902486629,-0.016667134583405,0.024305696007675723,0.0421302668546392,0.004942376978727844,0.04819630631970209
C,-0.03440361852971113,-0.03440361852971115,0.04155911874893629,0.5348320316806247,-0.06126034640721452,-0.08346858834359046,0.09903262960523734,0.019287421274647283,0.06201535103446111,0.2046480771098223,0.37690312355146877,1.0,0.0394854644286936,0.1866934014976782,-0.08650225902678975,0.17377540190512522,-0.07809037254400535,-0.012803192937498566,0.06642382622937378,-0.023007200685848873,0.029206623758104355,-0.011255425080253404,0.18906817365050085,0.15583743366951877,0.026330647003756244,0.05417913064669674,0.09345240951164936,0.043352142004770784,0.1145302774234575,0.009165470659677571,0.03187970579665315,0.019388504866201865,0.016145414621403658,-0.025549430634227353,0.017808177805142135,0.08237354167070396,0.015607073477381852,0.007331801581110467,0.0480698434622854,0.023871830744138456,0.056527104819210486,-0.022437886074897457,0.12137807893523742,-0.014671917492843356,-0.027782883682391523,0.021351562153592758,-0.09372090000697758,0.012609765573172393,0.014800773313846386,0.07311542707820137,-0.034430850097892166,0.02787332154761627,0.008374599562395923,0.019759496425047356,0.007962569960941275,-0.01741579832477083,0.02059019715527949,-0.046901772231524204,0.09357445738275579,-0.025488766182435854,-0.02455807447028966,-0.01646562276860238,-0.08731932834159171,-0.02085409807643814,-0.040245295515862346,0.03045819493659678,0.024113255913391595,-0.08253731096392578,-0.019303292665478814,0.02369510521631021,-0.07495341916495177,-0.02624074153430758,0.026905160607044138,-0.03437219930648922,-0.04387654249741182,-0.05224941062722644,0.02254282794927135,0.02534334212992602,0.04217798312872311,0.048715795689763156
R,0.024596630064460636,0.024596630064460636,-0.027495885711605127,0.032846792882330854,-0.02476639652896596,-0.07646636947935653,0.0013563551064276508,-0.017837415775025393,-0.005733692181807156,0.13806051076262124,0.033570910183138146,0.0394854644286936,1.0,-0.007804457716263267,-0.07800280489226782,0.05013456432031995,0.052175692580085656,-0.0667151127992622,-0.017524426891195807,-0.04567858364027797,0.005065802843773147,-0.006432489274708467,0.05592052551240012,0.12026595705475047,-0.02616488814564117,0.15314434169057467,0.052978446576575265,-0.001950055459968783,-0.008940084951881345,0.050578225578081205,-0.001017395191380716,0.04669695666565701,-0.002300316407649377,-0.0008419063012807424,0.024583731401349476,0.04572549634185484,0.013233589263995687,-0.020407363107984543,0.011484007320958911,0.018281843300432837,0.056108780705143975,0.03252860716954455,0.0663965610188729,-0.006427573082951978,-0.03275840867136535,0.04386605871818848,0.01714562802510314,0.054775798188730525,0.009725307469399364,0.019615523062756605,-0.018599447435898864,0.015464285035123542,0.001195304517113111,0.010366685574662996,0.02543086332945027,-0.020858248154310716,-0.015500353762714407,-0.02892275067039211,0.07967494239001434,-0.03659076058056137,-0.02653873100438668,-0.038613429441132205,-0.049300167098899346,-0.013518623307550597,-0.010567665081114584,0.0360277808529229,0.03557797784465065,-0.04394270675688693,0.0005754406445797275,-0.0016998426515871755,-0.04765121806224956,-0.009589778713877803,-0.00414472477261585,0.00963606353334585,0.013480975252906147,0.02166538312546762,0.04179087288608004,0.008075708176233926,0.04120599737431687,0.039935996161822085
Rust,-0.13347359778886098,-0.13347359778886098,0.08758306787444102,0.1365107615859694,-0.03018874590792133,-0.017049990390383723,0.008013064611133418,-0.027782191527726846,0.03162871143086892,0.11197353814278747,0.14760321795440662,0.1866934014976782,-0.007804457716263267,1.0,0.0498080125119456,0.09079433800232904,-0.04690122722094066,-0.060550755155678995,0.026818235680311858,0.031213029467707036,-0.010082845811738324,0.03566386767388358,0.0196168624898674,0.007557688376439097,0.06776370907940824,0.05346477519356764,0.14777185068075369,-0.019503849608289964,0.1954165295952045,0.053384407822171444,0.025029980953916207,-0.03646062567014068,0.0037157180162601636,0.028978454776001365,0.017892663467144562,0.06454671492886091,0.04075182395186362,0.08479379878038015,0.0588843278682521,0.03043167838613186,-0.002618251488276419,0.09722374355723792,0.07609054180521314,0.04678773126807421,0.061740897928682995,-0.015402203758534667,-0.10745938058089739,-0.03941568482323798,0.03041686019333918,0.035376681777921436,0.020361994636533643,0.023642285949050858,0.018462316572361505,0.04432590988666155,-0.028375936608926053,-0.011115960433186127,-0.0034511585752783655,-0.028334772777861953,0.0605561568326971,0.004415930191331602,-0.07908442094696298,0.022605262075954726,0.0315132839052326,-0.01725877968807042,0.010396757203876585,0.027492129922383986,0.05917637033557222,-0.0713944227966017,-0.0018282609621722598,0.08869336894260241,-0.08168040532103256,0.0165869603314804,-0.003929140750506555,0.008700562144319735,-0.027580035844562267,0.040458525891839334,0.08267507355117137,0.09781365809511637,0.005359748764059205,0.0036184528938910474
TypeScript,-0.030685328791398472,-0.030685328791398472,0.02201829147958213,-0.07861645383562929,0.28775149373907294,0.3709629077215451,0.02910010818887594,0.03583953602478741,0.05662232168137823,-0.08510094904106007,-0.03559018661868245,-0.08650225902678975,-0.07800280489226782,0.0498080125119456,1.0,0.0099086282916134,0.0834959775564302,0.13999319563047807,0.05770238435392058,0.39163138413058185,0.09347575877534972,0.022940613928377193,-0.04385576939141614,-0.04186561615467129,0.0759875821523126,-0.029778257398932872,0.014269667241522063,-0.025956734292799655,0.07753162790550833,0.02393599004853435,0.059627476984367885,-0.026866417756387116,0.026536271834806873,-0.023356380814496192,-0.004112456164623464,-0.0004751049923875668,0.047526305896220804,0.021280334657253513,-0.012597945005636366,0.0015008326682307495,0.00033509310955693586,0.09967615677314473,0.019100904826293355,0.10329849611620319,0.14102018272877667,0.04428703752123859,0.07868352109770155,-0.02166035262623188,0.15723504743905775,0.012356043547053911,0.1195553881497974,0.03435755583209827,0.15533016196098035,0.002414702035899964,0.003020687171840564,0.02941746160978406,0.013605432585508195,0.41495859132169155,-0.010079279138287047,0.12027016279519558,0.054184562131118934,0.29180361451334724,0.35162431829213464,0.19799033572083552,0.020978135794790437,-0.0013038901210738576,0.013273233706217696,0.18041711220898382,0.07533904315548819,0.0967368059553769,0.12306546839793361,0.13166027144040535,0.006363037587042976,0.08619164741474777,0.14580883465287528,0.11922400215430376,0.1078766809762843,0.05624002990138028,-0.01908944972683585,0.009565490162538257
Bash/Shell,-0.023314183274859384,-0.023314183274859384,0.07961710220112932,0.12103411206739638,0.07490434667678832,0.04789801358544101,0.034207661857727396,0.06645707303027831,0.006781893629325316,0.24305228814159233,0.11173902968661209,0.17377540190512522,0.05013456432031995,0.09079433800232904,0.0099086282916134,1.0,0.0854059872849747,-0.12107257802479308,0.11395355876527272,0.1339270069233111,0.114064976547701,0.09432882648712396,0.15089600214392043,0.03510358287234222,0.024021123989145597,0.031212790666245296,0.0773896688397466,-0.03400523527354748,0.16086183223337006,0.057267242013650965,0.014104534294922713,-0.005747604505475743,0.11241020839801398,0.030630712080919525,0.011648519105737146,0.07051626974875012,0.009008249596068744,0.0247883863657013,0.029489196869748293,0.027072791817439684,0.015490467211135641,0.14607728686978255,0.12333918411668159,0.11243428187918571,0.11051022701363115,0.0967086308159467,-0.10777538647092594,0.041111340483049215,0.05615615083132016,0.12640269027560416,0.08032108079258513,0.02584763112722051,-0.003129678211657555,0.0502010367439248,-0.008988752801382192,0.00989569320340593,0.04918939409766848,-0.048355587452578716,0.12290283119186936,0.011099782144213626,0.0035702187449393073,0.06304284319425399,0.034390628622832084,0.006017924636422561,0.045354034195856215,0.06480881104014972,0.05254312675374568,-0.09953252401735425,0.050915547388185954,0.03025025897434619,-0.11598014212996202,0.025783242381611844,0.04279847614369808,0.04526578315765871,-0.016398439308772834,0.13719588535434504,0.07859306454680347,0.07705453471413844,0.042725415063024394,0.03051097990861318
SQL,-0.01331406182633862,-0.01331406182633862,-0.07601721103867093,-0.0968850281194148,0.23878521950847015,0.2127009675783421,-0.020820598823392395,0.167250478045499,-0.033800605270655204,0.00789371159380779,-0.02381085872431419,-0.07809037254400535,0.052175692580085656,-0.04690122722094066,0.0834959775564302,0.0854059872849747,1.0,0.20510786026808772,0.07045056180504454,0.10694807503240392,0.1745729303800683,0.03990419882370806,0.04478263064637671,-0.047773323284150536,-0.012944864510167624,-0.032520868760778573,0.012985858390254514,0.022598013657131433,0.010339879500034139,0.029898101379292243,0.011025039059507007,0.11494196204664296,0.02783354547181174,-0.025123736763405194,-0.004955587298790725,0.001168289766649946,0.029864165603577547,0.008189724903123316,-0.006005943504630793,0.023444816794567197,0.026539610446047586,0.12484571208127342,0.12947099628966063,0.07588997451051722,0.12195504878398646,0.20948802729122684,0.3429346144289337,0.14475541784439028,0.014953646924135937,0.12750520901748838,0.015656530131694876,0.021633608871182246,-0.003994295866323238,0.011883053035075584,0.06365216271214913,0.09331988553519073,0.06305811979463329,0.10116910815346074,0.04334295210884965,0.06587398110414772,0.22995839013560018,0.0361812729820345,0.036188446848796095,0.09248504442486973,0.04569048529955101,0.05228065588922298,0.012601070961714115,0.20254645856329948,0.06672307386562554,0.01679667099149793,0.2338843405421707,-0.004655988321379226,0.05305491106449989,0.027061226664749194,0.14496608750805828,0.056885208782117766,0.04214582857197069,0.039559190596519876,0.02213811657465634,0.008728724262640122
C#,-0.005731164548391766,-0.005731164548391768,-0.10296572181893748,0.03593838841945251,0.12554964199986351,0.10602811989984749,0.008840142490264224,-0.01712493791541874,-0.01634206228245164,-0.15948022332589207,0.021193640741652704,-0.012803192937498566,-0.0667151127992622,-0.060550755155678995,0.13999319563047807,-0.12107257802479308,0.20510786026808772,1.0,-0.07827416685246619,0.010518574664683047,0.3461455059301745,-0.12915384874226174,-0.031021285807870985,-0.014475006233656823,-0.03731956530308057,-0.031332865448746486,-0.02114659217017889,0.052762012678198175,-0.08920035830212857,-0.06011412471972927,0.027233777391551747,0.15584699592996418,-0.04014061682502168,-0.09500862517924662,-0.012960162119811722,-0.03294052574672505,0.12907736716424018,-0.06011412471972929,-0.01909766487311907,0.0048556175119998,0.03790278058409208,-0.16530383503494858,0.02338044284603635,-0.04071474275458972,-0.0526777124369996,-0.03552354658833646,0.5633715568497745,0.04201910520919677,0.006363151931819398,-0.049362405344563154,-0.055718928177409435,0.011882047395564503,0.006825136169280104,-0.026161331592074753,0.02555693689026469,-0.030352773207537424,-0.008096294914663515,0.19198900382318712,-0.08639625761375384,0.014044038984718742,0.17037767724060032,-0.03531318203395426,-0.0502887217183063,0.13109819178124013,-0.12294393134789941,-0.08060693536388366,-0.05615706928571013,0.6658303411582088,-0.0812515150905069,-0.0013861280012275583,0.592967038806796,-0.02826709475455802,0.0036688250845739786,-0.08167288900218372,0.3986822313642228,-0.1787238187074751,-0.07161486960931196,-0.0717364808300145,-0.017170875797681413,-0.008115402560722426
Java,0.010552595922400277,0.010552595922400277,0.0887313573222726,0.06182766511671589,0.012637257377122846,0.058856615723977705,0.0870130558751212,0.011753065052901445,0.07534558261277154,0.08329869646472988,0.05300514938837667,0.06642382622937378,-0.017524426891195807,0.026818235680311858,0.05770238435392058,0.11395355876527272,0.07045056180504454,-0.07827416685246619,1.0,0.10695491444669572,-0.004294034594861657,-0.020283231850119564,0.06701684888218692,0.010926811476886771,0.269102793981316,-0.006506132774370183,0.026183366540526314,-0.005801441162656476,0.07189636556150558,0.1308482180192242,0.055510884403083355,-0.0019095917657889869,0.21926325837444985,0.042237906245894866,0.000536694564319597,0.035049028348552586,-0.008288808454473372,-0.030384676472396045,-0.0007131936725127032,-0.011094565501151454,0.056740774271177845,0.06198811428771844,0.06407406099330847,0.0836752888089849,0.025024729419892096,0.1178298935114404,-0.04892394296208254,0.1861690562733057,0.0922807149846661,0.04999805806740524,0.131224468899603,0.04916704758861285,0.06697451610950328,0.10621278016626061,0.08463514318612717,-0.006400238411859408,0.006983343768309922,0.09624769596434748,0.02594986334260258,-0.0117593552850805,0.03974106215959454,0.05385595046705635,0.05389027454243659,0.087907972168405,-0.05928025297007882,0.003804848343879273,0.0020051086744159786,-0.0858770987947383,0.4850192914007321,0.022363260097864563,-0.07346852692699467,0.004320424232779043,0.037638028309597414,0.001446149246935462,-0.03741459613589324,0.12392694519739869,0.07669266314392138,-0.004152481851421317,0.03680560573307567,0.023632469576597474
Node.js,0.008792423472785589,0.008792423472785589,-0.015543708172393762,-0.03430711187961379,0.32717701029259083,0.4314587039378592,0.04934628283163856,0.1573486563269572,0.06368296599072255,0.027093425642682765,-7.814657990072316e-06,-0.023007200685848873,-0.04567858364027797,0.031213029467707036,0.39163138413058185,0.1339270069233111,0.10694807503240392,0.010518574664683047,0.10695491444669572,1.0,0.06746408384540152,0.06586935449207433,0.004152648667151688,-0.03273346960446341,0.05530741699597535,-0.027240274014470718,0.02191050072715855,-0.013891762068349975,0.09355021436673966,0.014009588973283511,0.06833744438912163,-0.026041165540896367,0.05689539945453044,-0.020068339671992487,-0.016466524490315475,0.017943926009459998,0.02402203555733822,0.035278822147615706,0.02165091807221787,0.00461468190984527,0.011231935445497068,0.15301836768778104,0.07726186213156662,0.11022628264845777,0.16494122324173524,0.15462070154759802,-0.015029240022554211,-0.008955748293584127,0.24086458940623715,0.10308019108954361,0.16413412366139163,0.053429667141016594,0.1811795591075756,0.02326150957698182,-0.0009567382520457813,0.09834735750346493,0.06931396758318907,0.15243769127453152,0.04628154588355955,0.20310340149267064,0.1427402960194201,0.48504870250486026,0.39406370654893386,0.13589967096346978,0.049098360709031126,0.04439607053709934,0.0168522648388106,0.03058733723593609,0.08059119289326841,0.116623421936403,0.022243207595044397,0.15089940042198763,0.07954562643153675,0.18918637993405274,0.06519154546894114,0.1889262757931889,0.14238885718423228,0.13351823010225558,0.002706889879104356,0.042023779158554625
PowerShell,-0.010145110472128521,-0.010145110472128521,-0.0702459727099748,0.03327540599537673,0.12155670860888637,0.082121245297178,-0.0053496080694404955,0.03468321112352001,-0.01709614638437848,0.021413991000021705,0.03249866173579758,0.029206623758104355,0.005065802843773147,-0.010082845811738324,0.09347575877534972,0.114064976547701,0.1745729303800683,0.3461455059301745,-0.004294034594861657,0.06746408384540152,1.0,-0.06309063746893419,0.03807345912325225,0.02610984155370945,-0.0198181284272895,-0.015164563491026978,0.007293240943660253,0.024781957054252797,0.007326278752356905,-0.012090256709684302,-0.0008765132170001447,0.1768465635148615,0.03114636464401864,-0.04632160590733686,-0.008677157683478631,-0.012715646176978913,0.07899301908397455,-0.037823403915681335,-0.008615963995732792,0.005905699397722705,0.03932295290493939,-0.07026677574249673,0.06853569808566073,0.03679297793666413,0.007496092181227599,0.024345002776187993,0.3428361143731607,0.07964201746382034,0.030638712161936824,0.026023400160300792,-0.0016518408663035982,0.002448369801055802,-0.005681836714554108,-0.005809642865834112,0.044173701243024846,-0.01343734546359191,0.02817226324593471,0.09721734450327485,-0.008752333367823033,0.029033616095576684,0.1174578645924742,-0.008290377076084439,-0.029443205185172374,0.08764634774511419,-0.08404382985634404,-0.007989774920242746,-0.013034115428633072,0.3165559480879824,-0.015655915784521437,-0.0022276274453507288,0.3002690667672897,-0.001468775993145747,0.022832626417430547,-0.05626552098463549,0.2729069097404744,-0.06865908368305779,-0.03619477515445446,-0.03336249424244382,0.005192136221286972,-0.008771863247591452
Ruby,0.015159679970410008,0.015159679970410008,0.08343909182781138,-0.05451066889411279,0.07591931390016866,0.11835381736167463,0.035579287036652335,0.012476795943634496,0.033301800553222384,-0.03525607177802295,-0.004521335618286701,-0.011255425080253404,-0.006432489274708467,0.03566386767388358,0.022940613928377193,0.09432882648712396,0.03990419882370806,-0.12915384874226174,-0.020283231850119564,0.06586935449207433,-0.06309063746893419,1.0,0.035075862451199605,-0.031710805068844834,0.005046031841651312,-0.010746983207707032,0.03342919016683155,-0.01827985647077048,0.11270165121076843,0.02040336500442679,0.02033006627944854,-0.04841245452221933,0.012974874593337463,0.018218340669345866,0.020720147345782418,0.04202014087182205,-0.010767909326609816,0.15411421842387177,0.09630859467352705,0.10447683179225689,-0.004858199301754084,0.27528202725390966,0.059865757149908584,0.13449303812670257,0.2626347085179792,0.09225172984483056,-0.13590078741141268,-0.04726028382793139,0.024189819850165516,0.048254500973705795,0.04846570610870732,0.009711032213671273,0.01862767016770753,0.008604182022482264,-0.02939869210511049,2.4567624491726018e-05,0.009858408215039534,-0.05550330182940055,0.008727480675586272,0.05744786085299686,0.06505453770767895,0.03375596853293511,0.1272164601731445,0.018583225534252238,0.7926758014580393,0.015703062549509143,-0.02591793240207741,-0.10596221351713252,-0.010725395000660096,0.028161091487923146,-0.10833169447965155,0.0717448170768641,0.016274150892005717,0.28163695443004877,-0.07371526928271686,0.18095975727432861,0.05921111295407367,0.10145473584187734,0.01695651111599096,0.015099405133565608
Perl,-0.017325041022394298,-0.017325041022394298,0.03425259177241766,0.12079636757346164,0.01590163799622218,0.003955618949819854,0.06532755331934441,0.10549896917676085,0.022915831781268863,0.07860930109589333,0.10429173777906647,0.18906817365050085,0.05592052551240012,0.0196168624898674,-0.04385576939141614,0.15089600214392043,0.04478263064637671,-0.031021285807870985,0.06701684888218692,0.004152648667151688,0.03807345912325225,0.035075862451199605,1.0,0.05115914142520326,0.00020350070083519694,0.01392983457396691,0.049846367151255004,0.02446905941349369,0.06550265399271783,0.013845141527682335,-0.010972612436793512,0.025768722875365524,0.030039733752243537,-0.00639254236523164,0.01877109388663033,0.05484586336493417,0.014169657183849152,0.013845141527682354,0.027474164834414894,0.009629174258423518,0.07209742674226108,0.027901351811236638,0.09349840512015636,0.04581764936767152,0.01395944984450652,0.0845532727401774,-0.020238640679306818,0.08159294205185628,0.010434295206627685,0.13139095719227392,-0.0007528745988055472,0.03126140378770365,-0.012904129213200331,0.03609262417843543,0.01535608501566059,0.03086778939532351,0.0432569502841569,-0.021260852106601166,0.034403024771301825,-0.009403113415354356,0.05246027056356695,-0.014227576821261398,-0.049953091986244126,0.031102212496928214,0.012938621428911959,0.026614804887007168,-0.001431361614805805,-0.0418832140250167,0.030607041729757194,0.00011483836422624748,-0.025335595979081856,0.0003044680116389569,0.06500341396404433,-0.010853172357826266,-0.02060553159470334,0.0034639539775253602,0.02744080323149258,0.021585516712638805,0.037105478775475445,0.043169284071191895
Matlab,-0.000752296112311214,-0.000752296112311214,-0.031251521303337214,0.16402779947445695,-0.03244198389170694,-0.05301086071508034,-0.001150503122152557,-0.005489779918817413,0.014679455212782534,0.11649299491180802,0.09767220418663979,0.15583743366951877,0.12026595705475047,0.007557688376439097,-0.04186561615467129,0.03510358287234222,-0.047773323284150536,-0.014475006233656823,0.010926811476886771,-0.03273346960446341,0.02610984155370945,-0.031710805068844834,0.05115914142520326,1.0,-0.003432956731084021,0.1262057151307758,0.0396166324845852,-0.003407624564851506,-0.008117617982365826,0.004092492283965406,0.012697811927434435,0.04612871756654072,-0.003082899026518023,-0.015906836603139175,0.027090339344239944,0.024501897548434737,0.014887848803095627,-0.015260375803204147,0.002012902766339765,0.01018130067817544,0.04048103740536095,-0.030733658406559724,0.028630861505937237,-0.025486891414215826,-0.03700578577917359,0.006678427382987371,-0.021332648482012946,0.01965578362891298,0.02736370186369745,0.01017807029047513,-0.023021131387302766,0.028760189911094403,0.022814206033670365,-0.007812502728908259,5.960872896853383e-06,-0.011200886458427093,0.00662769702577318,-0.023959545309437093,0.04121848402833236,-0.027362121917944376,-0.00997092000370222,-0.012799307788027117,-0.04912801688960832,0.00106546478153373,-0.03531367274418784,0.05387075092514291,0.03275079787687116,-0.03634102724242648,-0.010032988871382134,0.012051783267915029,-0.026674825566652984,-0.008697288851853804,0.005252676898866333,-0.00991604408865084,-0.007512400162618786,-0.04151139760783768,0.0199466354119539,0.014071989834498085,0.02486618106974859,0.04983138038141452
Kotlin,-0.019900476852025395,-0.019900476852025395,0.05349130042511958,-0.009901939439845756,-0.018252634417658377,-0.004897660705041333,0.14947658103322078,0.005103819581624672,0.2271325837943134,0.026464495665625795,0.01826157886208525,0.026330647003756244,-0.02616488814564117,0.06776370907940824,0.0759875821523126,0.024021123989145597,-0.012944864510167624,-0.03731956530308057,0.269102793981316,0.05530741699597535,-0.0198181284272895,0.005046031841651312,0.00020350070083519694,-0.003432956731084021,1.0,0.0044130099519247784,0.06100673157867407,-0.004059303247618553,0.03734661881023478,0.03923703831434854,0.10476057865000192,-0.03339360697517529,0.1240964860451586,0.004413975607944367,0.009437062152405166,0.020259633511974764,0.0033913333082722587,0.026384468724915143,0.029017035982660703,-0.0006872996599257944,0.00991880373053969,0.02796293164075044,0.09970735505649579,0.04911238738698433,0.03334982884749595,0.05011251613399788,-0.059146520811331905,0.005606318064736903,0.04787893337831061,0.008838317010338487,0.0875523230414586,0.017590813700065187,0.11208567515572686,0.037701095851197464,-0.009279893139775149,0.0017293387172913038,0.007457591479432439,0.03904959791884024,-0.0006158304344590842,0.017604489407080585,-0.04806279547481317,0.03290383401440055,0.0383167957724906,0.012288572641676484,-0.013222886054338995,0.012152956741961915,-0.008763495830865206,-0.04459722678929717,0.15577993939834625,0.04715060429377907,-0.05076683046184333,0.011178620384512101,-0.005247638989867048,0.018320734604935857,-0.010912887652516225,0.057436252438110534,0.07042050157370035,0.003679292069871293,-0.0032224181895992065,-0.008211964179417865
Julia,0.051808917516547745,0.051808917516547745,0.008115595997738085,0.04823152175323819,-0.035935133733578054,-0.05523397667980882,-0.0031564479101142337,-0.011531039561646602,0.004501528566345494,0.06893430144814511,0.04469320563973861,0.05417913064669674,0.15314434169057467,0.05346477519356764,-0.029778257398932872,0.031212790666245296,-0.032520868760778573,-0.031332865448746486,-0.006506132774370183,-0.027240274014470718,-0.015164563491026978,-0.010746983207707032,0.01392983457396691,0.1262057151307758,0.0044130099519247784,1.0,0.05614624492351245,-0.0007071259340877443,0.0026608561128511152,0.032916428803557274,0.012384239916124022,-0.0012307537223152944,-0.010208493303239221,0.014545962163243907,0.049336657965839886,0.048771549202695434,0.048847469836688306,0.02704389695363999,0.03839092665714143,0.015469460811446156,0.008421430782503415,0.001366836530307694,0.03560076844694779,-0.005713930395433863,-0.005624860150693307,-0.010550393655397792,-0.03734461005224921,-0.008503011301148085,0.004640491525093323,-0.009826789527743924,-0.004262167316242509,0.014821325901066064,0.0032796325696731387,0.010708718046095524,0.0029347736525201346,-0.0072218373314955195,0.011557376592098273,-0.02487860075351846,0.010925933380289533,-0.013367771964704322,-0.030146831562080482,-0.018764300572534896,-0.021496785990524507,-0.016681797456657405,-0.013673320452734757,0.007526112211404224,0.04092618290356477,-0.039710348667552076,-0.015356078183561545,0.01899829977193995,-0.04000043130918118,-0.0055965451265773,-0.00336201080067473,0.024567813982731553,-0.014847544853781076,-0.00774870824210709,0.030642362520198883,0.025510902380060735,0.031236903404160726,0.022338866406698417
Haskell,-0.013005622258960478,-0.013005622258960478,0.02330139530775819,0.04913845220744914,0.0004028025796193401,0.0008036420251604536,0.012993401510611319,-7.17043181966305e-05,0.015203804878614306,0.05954915586715087,0.10094325948721419,0.09345240951164936,0.052978446576575265,0.14777185068075369,0.014269667241522063,0.0773896688397466,0.012985858390254514,-0.02114659217017889,0.026183366540526314,0.02191050072715855,0.007293240943660253,0.03342919016683155,0.049846367151255004,0.0396166324845852,0.06100673157867407,0.05614624492351245,1.0,-0.004967433542191946,0.0754116001987652,0.07729306082385914,0.015560076345376568,-0.0070182567914347516,0.021557840364130425,0.04694626759527092,0.0839415809241573,0.1257565605069099,0.06422330655801001,0.05309630306391506,0.06818429190030256,-0.001095571857598286,0.01698343780183855,0.06135658771183858,0.07425325409954572,0.017470235420280082,0.022360740516495017,-0.0027771667908008915,-0.035798098012963506,-0.005469976490222999,0.02454947593211469,0.04737700871565797,0.00997127996226371,0.014753570264114982,0.009342128043767781,0.02485073354345578,-0.004423259562589257,0.0021162191208857076,0.017965090581562242,-0.012976306413273964,0.056281887631226546,0.004027894405726391,-0.006815045051628495,0.010367845361253883,0.031014854223013234,-0.003781375326718439,0.004601425428690887,0.03889984198499574,0.04817635790672461,-0.025412359535186255,0.0016132073025286171,0.026653456779929537,-0.03600926412592527,0.013456835801408539,0.018600246950114772,0.04780355672676197,-0.01637535149676088,0.01610654488118835,0.028793089828523303,0.043886721788686744,0.02143097180479181,0.0423784780532857
Delphi,-0.02301454744395987,-0.02301454744395987,-0.01845815313485256,0.057540835314549746,-0.021025179977693948,-0.021812059445636026,0.024844854532499284,0.03025205454961817,-0.0004348224471973667,-0.03825468742969178,0.05195680568383891,0.043352142004770784,-0.001950055459968783,-0.019503849608289964,-0.025956734292799655,-0.03400523527354748,0.022598013657131433,0.052762012678198175,-0.005801441162656476,-0.013891762068349975,0.024781957054252797,-0.01827985647077048,0.02446905941349369,-0.003407624564851506,-0.004059303247618553,-0.0007071259340877443,-0.004967433542191946,1.0,-0.0032766667304605806,0.0007486891099943338,0.016079793931178334,0.03890668034740839,-0.0017983260631165298,-0.0060509154143634425,0.034447297971550495,0.012343213040249343,0.026350010469239057,0.007116111731183994,0.00024223819741601188,0.018285114720255305,0.07832660295667462,-0.04110806118319692,0.04045304562544142,-0.014306112374908156,-0.022996263378291578,0.017811885756111097,0.061312040405939926,0.05175211648986355,-0.004570517923961904,0.032346899518603006,-0.015605573284280349,0.028029423452125574,0.004527463752628168,0.029303889744476404,0.04249328469986519,0.024026779187091268,0.02389208297958697,0.025896166508620765,-0.012766627516555907,-0.013910079261175002,0.026809720150742514,-0.009532253246590964,-0.02667269365466591,0.026579902064144224,-0.01605044889730515,-0.0065214278121802595,0.011904166733896264,0.014281944599441921,0.0005692292917871633,0.015608414140434304,0.03433299289285147,-0.014215936787061184,0.058325353825576826,-0.01759865956400189,0.004718379901271004,-0.00522718211457616,-0.013216525122057335,8.440644841918758e-05,0.001406001743137399,0.0359308571097238
